date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:19:42	13619/13619	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102f02-3533%22	https://getbootstrapadmin.com/remark/material/global/vendor/jquery-wizard/jquery-wizard.min.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/vendor/jquery-wizard/jquery-wizard.minfd53.js	(from https://getbootstrapadmin.com/remark/material/base/forms/wizard.html)
10:19:42	3255/3255	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102f01-cb7%22	https://getbootstrapadmin.com/remark/material/global/vendor/formvalidation/framework/bootstrap.min.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/vendor/formvalidation/framework/bootstrap.minfd53.js	(from https://getbootstrapadmin.com/remark/material/base/forms/wizard.html)
10:19:43	4125/4125	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a102f01-101d%22	https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/4x3/gi.svg	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/4x3/gi.svg	(from https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flag-icon.min.css?v4.0.1)
10:19:43	1707/1707	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102f00-6ab%22	https://getbootstrapadmin.com/remark/material/global/js/Plugin/jquery-wizard.min.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/js/Plugin/jquery-wizard.minfd53.js	(from https://getbootstrapadmin.com/remark/material/base/forms/wizard.html)
10:19:43	5678/5678	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102eff-162e%22	https://getbootstrapadmin.com/remark/material/base/assets/examples/js/forms/wizard.min.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/base/assets/examples/js/forms/wizard.minfd53.js	(from https://getbootstrapadmin.com/remark/material/base/forms/wizard.html)
10:19:43	127256/127256	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102f01-1f118%22	https://getbootstrapadmin.com/remark/material/global/vendor/formvalidation/formValidation.min.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/vendor/formvalidation/formValidation.minfd53.js	(from https://getbootstrapadmin.com/remark/material/base/forms/wizard.html)
10:19:44	4115/4115	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a102f01-1013%22	https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/1x1/gi.svg	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/1x1/gi.svg	(from https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flag-icon.min.css?v4.0.1)
10:19:44	2390/2390	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102f01-956%22	https://getbootstrapadmin.com/remark/material/global/vendor/formvalidation/framework/bootstrap4.min.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/vendor/formvalidation/framework/bootstrap4.minfd53.js	(from https://getbootstrapadmin.com/remark/material/base/forms/validation.html)
10:19:44	5157/5157	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102eff-1425%22	https://getbootstrapadmin.com/remark/material/base/assets/examples/js/forms/validation.min.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/base/assets/examples/js/forms/validation.minfd53.js	(from https://getbootstrapadmin.com/remark/material/base/forms/validation.html)
10:19:44	650/650	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a102f01-28a%22	https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/4x3/gl.svg	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/4x3/gl.svg	(from https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flag-icon.min.css?v4.0.1)
10:19:44	8220/8220	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102f01-201c%22	https://getbootstrapadmin.com/remark/material/global/vendor/formatter/jquery.formatter.min.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/vendor/formatter/jquery.formatter.minfd53.js	(from https://getbootstrapadmin.com/remark/material/base/forms/masks.html)
10:19:44	1578/1578	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102f00-62a%22	https://getbootstrapadmin.com/remark/material/global/js/Plugin/formatter.min.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/js/Plugin/formatter.minfd53.js	(from https://getbootstrapadmin.com/remark/material/base/forms/masks.html)
10:19:45	499/499	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a102f01-1f3%22	https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/1x1/gl.svg	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/1x1/gl.svg	(from https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flag-icon.min.css?v4.0.1)
10:19:45	24855/24855	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102f01-abdf%22	https://getbootstrapadmin.com/remark/material/global/vendor/bootstrap-markdown/bootstrap-markdown.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/vendor/bootstrap-markdown/bootstrap-markdownfd53.js	(from https://getbootstrapadmin.com/remark/material/base/forms/editor-markdown.html)
10:19:45	1493/1493	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102eff-5d5%22	https://getbootstrapadmin.com/remark/material/base/assets/examples/js/forms/editor-summernote.min.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/base/assets/examples/js/forms/editor-summernote.minfd53.js	(from https://getbootstrapadmin.com/remark/material/base/forms/editor-summernote.html)
10:19:45	558/558	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a102f01-22e%22	https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/4x3/gm.svg	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/4x3/gm.svg	(from https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flag-icon.min.css?v4.0.1)
10:19:45	19513/19513	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102f02-4c39%22	https://getbootstrapadmin.com/remark/material/global/vendor/marked/marked.min.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/vendor/marked/marked.minfd53.js	(from https://getbootstrapadmin.com/remark/material/base/forms/editor-markdown.html)
10:19:46	12961/12961	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102f02-4942%22	https://getbootstrapadmin.com/remark/material/global/vendor/to-markdown/to-markdown.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/vendor/to-markdown/to-markdownfd53.js	(from https://getbootstrapadmin.com/remark/material/base/forms/editor-markdown.html)
10:19:46	421/421	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a102f01-1a5%22	https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/1x1/gm.svg	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/1x1/gm.svg	(from https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flag-icon.min.css?v4.0.1)
10:19:46	1681/1681	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102f00-691%22	https://getbootstrapadmin.com/remark/material/global/js/Plugin/ace-editor.min.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/js/Plugin/ace-editor.minfd53.js	(from https://getbootstrapadmin.com/remark/material/base/forms/editor-ace.html)
10:19:46	410432/410432	URF---	200	added ('OK%20(cached)')	image/jpeg		https://getbootstrapadmin.com/remark/material/global/photos/people-7-960x640.jpg	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/photos/people-7-960x640.jpg	(from https://getbootstrapadmin.com/remark/material/base/forms/image-cropping.html)
10:19:47	310/310	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a102f01-136%22	https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/4x3/gn.svg	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/4x3/gn.svg	(from https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flag-icon.min.css?v4.0.1)
10:19:47	372660/372660	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102f01-5b0b4%22	https://getbootstrapadmin.com/remark/material/global/vendor/ace/ace.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/vendor/ace/acefd53.js	(from https://getbootstrapadmin.com/remark/material/base/forms/editor-ace.html)
10:19:47	32225/32225	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102f01-7de1%22	https://getbootstrapadmin.com/remark/material/global/vendor/cropper/cropper.min.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/vendor/cropper/cropper.minfd53.js	(from https://getbootstrapadmin.com/remark/material/base/forms/image-cropping.html)
10:19:47	2526/2526	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102eff-9de%22	https://getbootstrapadmin.com/remark/material/base/assets/examples/js/forms/image-cropping.min.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/base/assets/examples/js/forms/image-cropping.minfd53.js	(from https://getbootstrapadmin.com/remark/material/base/forms/image-cropping.html)
10:19:47	314/314	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a102f01-13a%22	https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/1x1/gn.svg	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/1x1/gn.svg	(from https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flag-icon.min.css?v4.0.1)
10:19:48	10515/10515	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102f01-2913%22	https://getbootstrapadmin.com/remark/material/global/vendor/dropify/dropify.min.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/vendor/dropify/dropify.minfd53.js	(from https://getbootstrapadmin.com/remark/material/base/forms/file-uploads.html)
